Hips_quat,Hips_accel,Spine_quat,Spine_accel,Spine1_quat,Spine1_accel,Spine2_quat,Spine2_accel,Spine3_quat,Spine3_accel,Neck_quat,Neck_accel,Head_quat,Head_accel,RightShoulder_quat,RightShoulder_accel,RightArm_quat,RightArm_accel,RightForeArm_quat,RightForeArm_accel,RightHand_quat,RightHand_accel,LeftShoulder_quat,LeftShoulder_accel,LeftArm_quat,LeftArm_accel,LeftForeArm_quat,LeftForeArm_accel,LeftHand_quat,LeftHand_accel,RightUpLeg_quat,RightUpLeg_accel,RightLeg_quat,RightLeg_accel,RightFoot_quat,RightFoot_accel,LeftUpLeg_quat,LeftUpLeg_accel,LeftLeg_quat,LeftLeg_accel,LeftFoot_quat,LeftFoot_accel
0.640931 -0.169824 -0.129601 0.737273,3.949934 22.278545 6.370772,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.560229 -0.409661 -0.622151 0.362284,13.291447 1.647679 -0.900287,NaN NaN NaN NaN,NaN NaN NaN,-0.036613 0.118405 0.524635 0.842257,-2.669224 0.94907 11.829054,NaN NaN NaN NaN,NaN NaN NaN,-0.365565 0.379255 -0.688193 -0.498917,12.142151 0.45319 4.865347,0.240029 0.348283 0.537322 0.729638,-8.773108 -4.053651 -0.953302,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.445925 -0.496612 -0.743971 0.032161,-10.510969 1.287514 3.176035,0.612379 -0.115837 -0.590155 -0.513119,1.162265 -9.807867 4.52432,NaN NaN NaN NaN,NaN NaN NaN,0.065783 0.681208 -0.092883 0.723189,-14.369787 0.161628 -5.477172,0.45794 -0.85786 -0.080421 -0.218861,-15.415279 9.491157 -4.61808,-0.036106 0.650467 -0.282473 0.70413,-13.003538 11.482368 7.686722,-0.163743 -0.735791 -0.347824 0.557511,37.184603 12.976596 8.459914,-0.63803 -0.506422 -0.536744 0.219909,20.927759 11.105926 -12.563608,0.514585 0.197959 -0.798756 -0.240839,0.2332 -23.870436 6.971214
0.63823 -0.155187 -0.134975 0.741864,5.291082 24.915511 6.033379,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.55652 -0.416009 -0.621767 0.361423,17.570077 0.001498 -1.251816,NaN NaN NaN NaN,NaN NaN NaN,-0.042937 0.102747 0.531061 0.839984,-3.292635 -1.336817 14.644965,NaN NaN NaN NaN,NaN NaN NaN,-0.379902 0.363294 -0.686397 -0.502545,19.117897 0.279069 4.50425,0.22495 0.390044 0.504215 0.736906,-11.561724 -1.837906 0.869829,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.457342 -0.498379 -0.736489 0.006478,-16.281299 9.659898 5.501152,0.622206 -0.103598 -0.590433 -0.503503,-3.786725 -17.349539 5.402462,NaN NaN NaN NaN,NaN NaN NaN,0.080059 0.668926 -0.08468 0.734138,-20.797531 5.686824 -1.702902,0.457618 -0.858768 -0.059339 -0.222672,-16.311504 11.859876 -8.232678,-0.05299 0.642077 -0.273891 0.714082,-14.940337 12.381074 6.914482,-0.176077 -0.714747 -0.38633 0.555772,16.087503 -7.389788 0.405865,-0.68753 -0.456922 -0.550025 0.126483,38.568007 -6.226019 -2.913928,0.512842 0.189641 -0.803795 -0.234402,-3.916685 6.272962 13.821442
0.614234 -0.134558 -0.134805 0.765793,-2.305824 9.89375 -0.065665,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.55649 -0.42961 -0.612591 0.361229,21.29506 -1.054672 0.829733,NaN NaN NaN NaN,NaN NaN NaN,-0.04781 0.089101 0.536641 0.83773,-1.435242 -1.43999 13.735622,NaN NaN NaN NaN,NaN NaN NaN,-0.389851 0.351474 -0.682669 -0.508375,22.539954 0.126945 3.912222,0.200843 0.437733 0.460409 0.745705,-16.974463 0.102882 0.317969,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.467264 -0.493424 -0.733316 -0.02108,-19.729153 18.476435 4.219311,0.632687 -0.092249 -0.586619 -0.497067,-13.63484 -27.609261 5.926363,NaN NaN NaN NaN,NaN NaN NaN,0.093866 0.6524 -0.072807 0.748507,-24.636321 2.065028 -9.881887,0.472216 -0.852 -0.082142 -0.210621,-15.022951 11.159379 -12.497856,-0.070151 0.631309 -0.257489 0.728167,-13.972417 13.224102 4.20662,-0.141966 -0.732173 -0.357068 0.56238,11.099879 0.921094 -3.399176,-0.645145 -0.465019 -0.582459 0.168189,-17.413776 -22.77595 -55.392887,0.515056 0.186772 -0.803946 -0.23131,-7.919807 -2.131558 4.321469
0.623698 -0.128796 -0.127161 0.760423,-8.813061 10.289295 6.008173,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.557806 -0.439442 -0.606788 0.357144,22.111215 -0.229999 -0.110148,NaN NaN NaN NaN,NaN NaN NaN,-0.053294 0.076905 0.541371 0.835561,-1.664215 -2.236884 16.85237,NaN NaN NaN NaN,NaN NaN NaN,-0.394391 0.344844 -0.676009 -0.518219,19.963261 -2.763193 4.320379,0.165785 0.487073 0.407953 0.754221,-25.929015 4.942204 1.461216,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.480202 -0.470526 -0.739416 -0.035721,-21.002176 20.099761 4.617271,0.637467 -0.082153 -0.578178 -0.50259,-26.608439 -34.399484 6.870153,NaN NaN NaN NaN,NaN NaN NaN,0.116198 0.620799 -0.068164 0.772308,-19.835042 2.481519 -0.499855,0.485773 -0.841424 -0.104871 -0.212208,-11.31581 5.84819 -18.497022,-0.085457 0.619626 -0.23471 0.744091,-10.656709 10.247701 0.87653,-0.156089 -0.717464 -0.367975 0.570506,11.968611 4.899102 5.480926,-0.674856 -0.531491 -0.479053 0.180543,1.712766 34.104157 24.682633,0.515444 0.182975 -0.805192 -0.229135,-7.919149 -5.407256 3.852316
0.665868 -0.131939 -0.115183 0.725221,-4.451078 22.2905 1.167299,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.549469 -0.446774 -0.606523 0.361395,19.490674 0.455916 -0.717874,NaN NaN NaN NaN,NaN NaN NaN,-0.058781 0.068174 0.544624 0.833836,-0.881467 -3.55199 19.664635,NaN NaN NaN NaN,NaN NaN NaN,-0.399644 0.330847 -0.673856 -0.526064,14.395568 -6.922833 6.664842,0.129099 0.534449 0.34925 0.758763,-35.553314 7.912406 4.466865,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.494224 -0.445821 -0.744735 -0.048546,-21.320635 13.674884 1.820945,0.637958 -0.065962 -0.564319 -0.51981,-31.063987 -35.783355 7.540831,NaN NaN NaN NaN,NaN NaN NaN,0.135876 0.623475 -0.051745 0.768205,-14.677922 5.061363 1.477928,0.497561 -0.834527 -0.097079 -0.215807,-6.812242 6.301674 -17.101679,-0.095003 0.607607 -0.20915 0.760293,-9.260176 8.315 -1.935726,-0.180221 -0.70629 -0.375197 0.572628,14.21512 -13.02502 -9.173066,-0.683046 -0.522234 -0.488202 0.149596,20.903813 0.268223 -19.552286,0.51658 0.179272 -0.806251 -0.225755,-8.216923 -5.932873 3.433603
0.675586 -0.129426 -0.110674 0.717344,2.919155 27.549829 -3.423185,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.547064 -0.453814 -0.603639 0.361101,21.111452 1.537583 4.954511,NaN NaN NaN NaN,NaN NaN NaN,-0.063297 0.063103 0.546653 0.832575,-2.306232 -4.132112 20.357894,NaN NaN NaN NaN,NaN NaN NaN,-0.418396 0.305345 -0.677132 -0.522686,10.022856 -0.682553 18.120006,0.106645 0.578728 0.284579 0.756779,-39.52347 7.807325 7.794964,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.504361 -0.442943 -0.737109 -0.078053,-23.017206 15.053689 3.713701,0.634257 -0.043015 -0.545489 -0.546177,-27.285086 -33.357634 7.720425,NaN NaN NaN NaN,NaN NaN NaN,0.144331 0.622184 -0.032386 0.76877,-23.099778 8.220765 -1.916356,0.509089 -0.827227 -0.087789 -0.220946,-8.994122 8.831105 -12.11095,-0.097123 0.595571 -0.183963 0.775899,-9.039322 8.351084 -3.202172,-0.152284 -0.733416 -0.312595 0.584119,21.606946 -4.221319 -11.308654,-0.669025 -0.525449 -0.50032 0.16121,5.125596 1.334313 -26.801027,0.517305 0.175555 -0.807384 -0.222952,-7.919164 -4.132378 4.426288
0.644039 -0.112277 -0.107409 0.749047,3.229967 21.338394 -2.909756,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.552102 -0.453047 -0.602525 0.356224,22.568777 -0.994473 3.946314,NaN NaN NaN NaN,NaN NaN NaN,-0.06593 0.0589 0.548378 0.831544,-3.88371 -4.163822 19.897472,NaN NaN NaN NaN,NaN NaN NaN,-0.431058 0.303877 -0.673479 -0.517951,17.731682 4.248209 17.635438,0.104489 0.621051 0.205444 0.749113,-43.078162 17.383192 6.629142,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.516236 -0.431816 -0.732287 -0.103882,-24.845055 15.457639 4.989289,0.627453 -0.016536 -0.521968 -0.577562,-25.111984 -29.400653 7.094223,NaN NaN NaN NaN,NaN NaN NaN,0.142641 0.620899 -0.008277 0.770759,-20.886169 8.028745 -0.658545,0.522966 -0.813151 -0.106803 -0.232129,-6.982173 9.190995 -13.147732,-0.094603 0.582984 -0.154165 0.792094,-10.213752 8.300391 -3.593119,-0.120361 -0.747182 -0.261771 0.598922,18.684597 18.30837 0.479161,-0.672479 -0.563393 -0.439607 0.192631,7.043438 10.010541 -5.146405,0.518359 0.172827 -0.807999 -0.220392,-8.027752 -5.035597 4.229077
0.623518 -0.099732 -0.100421 0.768892,-2.122854 15.740104 1.309946,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.551134 -0.456332 -0.59641 0.363742,21.683081 -0.837123 -0.331361,NaN NaN NaN NaN,NaN NaN NaN,-0.067214 0.053858 0.550668 0.830269,-3.676696 -4.734539 19.225159,NaN NaN NaN NaN,NaN NaN NaN,-0.436395 0.295495 -0.668573 -0.524645,22.114703 0.408684 11.392041,0.081061 0.642177 0.145694 0.748206,-45.683539 26.750779 10.476796,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.525371 -0.41925 -0.728392 -0.132892,-25.136005 12.323445 5.1244,0.618851 0.011297 -0.494379 -0.610316,-23.706187 -24.911731 7.478384,NaN NaN NaN NaN,NaN NaN NaN,0.135986 0.619183 0.019687 0.773132,-20.892955 5.083024 -1.317741,0.539331 -0.795577 -0.139057 -0.238418,-4.155468 6.660083 -16.405567,-0.086684 0.569723 -0.121613 0.808153,-9.293032 7.162571 -4.471156,-0.149015 -0.737615 -0.28272 0.594801,13.8698 13.624064 -0.556278,-0.677173 -0.548523 -0.45811 0.175199,13.936992 10.880701 -4.826689,0.520144 0.169513 -0.808406 -0.217246,-7.777479 -5.767037 4.954147
0.630829 -0.093971 -0.087716 0.765199,-3.420516 17.209265 0.396899,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.545838 -0.457053 -0.592743 0.376589,19.224761 3.00783 0.551421,NaN NaN NaN NaN,NaN NaN NaN,-0.066999 0.048338 0.55397 0.828428,-2.950164 -5.865815 17.740163,NaN NaN NaN NaN,NaN NaN NaN,-0.450921 0.265571 -0.669618 -0.527024,20.564028 9.699685 9.810405,0.030676 0.649557 0.119142 0.750293,-33.315682 16.967211 9.603024,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.530878 -0.409508 -0.724016 -0.16209,-21.39826 10.743933 5.924451,0.608247 0.038771 -0.463642 -0.643092,-22.651889 -19.803667 7.644545,NaN NaN NaN NaN,NaN NaN NaN,0.129059 0.617681 0.046398 0.774378,-18.517497 2.837191 -0.499249,0.550498 -0.779466 -0.161321 -0.251714,-4.630822 4.311764 -13.783049,-0.07404 0.557683 -0.088029 0.822046,-8.57466 6.356532 -4.836876,-0.172175 -0.7294 -0.293206 0.5936,14.896683 -4.378215 -4.247305,-0.681345 -0.534392 -0.47313 0.162302,12.088319 0.783572 -14.019389,0.524276 0.164281 -0.807853 -0.213356,-7.101325 -6.007021 6.043201
0.627286 -0.089662 -0.075604 0.769907,-2.438512 19.108393 -0.223193,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.54417 -0.452281 -0.593012 0.384262,16.182806 3.711226 3.927161,NaN NaN NaN NaN,NaN NaN NaN,-0.064145 0.043529 0.558196 0.82608,-2.166914 -6.720557 15.508041,NaN NaN NaN NaN,NaN NaN NaN,-0.443632 0.257376 -0.66518 -0.542663,16.862265 11.900168 9.305039,-0.001193 0.656954 0.086346 0.748969,-26.01338 9.718557 6.115109,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.534317 -0.401852 -0.719731 -0.187103,-19.167726 8.658616 5.196456,0.594904 0.065352 -0.431635 -0.674914,-20.68333 -15.29848 7.542145,NaN NaN NaN NaN,NaN NaN NaN,0.122459 0.617131 0.06934 0.774174,-16.122664 0.169802 -1.157424,0.558872 -0.761101 -0.186489 -0.271308,-3.219524 4.244498 -10.149351,-0.056332 0.546923 -0.054393 0.833513,-9.350673 5.161536 -4.078558,-0.164068 -0.74273 -0.256472 0.596369,14.268343 -2.855399 -4.621518,-0.682193 -0.545082 -0.453281 0.17898,14.299079 0.496272 -12.055773,0.530949 0.156047 -0.806608 -0.20767,-7.510752 -7.0994 5.32998
0.60682 -0.085036 -0.064902 0.787608,-1.474461 14.244999 0.325328,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.547302 -0.448448 -0.59069 0.387868,14.414276 3.620711 4.706725,NaN NaN NaN NaN,NaN NaN NaN,-0.057512 0.040213 0.562653 0.823709,-1.514062 -6.137801 13.242909,NaN NaN NaN NaN,NaN NaN NaN,-0.415387 0.269252 -0.657531 -0.567988,14.678509 7.199651 6.752673,-0.01269 0.661207 0.050789 0.748375,-20.90049 10.532582 6.788316,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.530664 -0.40248 -0.714482 -0.214292,-15.839348 7.918465 4.622246,0.576814 0.08932 -0.399994 -0.70662,-18.728183 -11.539616 6.431995,NaN NaN NaN NaN,NaN NaN NaN,0.117602 0.618444 0.086975 0.772096,-13.352869 -1.831558 -1.819741,0.567421 -0.739007 -0.220158 -0.288845,-1.795555 3.959333 -10.558728,-0.033624 0.536361 -0.022302 0.843024,-9.795394 4.553255 -2.992989,-0.153137 -0.75271 -0.216147 0.602709,13.813528 7.09605 -1.014844,-0.678936 -0.548222 -0.448085 0.194212,17.63413 7.411261 0.415608,0.539723 0.143658 -0.805105 -0.19967,-7.453735 -7.304076 5.289592
0.593452 -0.082981 -0.054389 0.798731,-0.872467 9.583803 1.58029,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.551003 -0.442666 -0.590037 0.390255,12.589427 3.429086 2.265843,NaN NaN NaN NaN,NaN NaN NaN,-0.048334 0.038082 0.566653 0.821655,-0.631913 -4.598681 11.072921,NaN NaN NaN NaN,NaN NaN NaN,-0.377468 0.280603 -0.652063 -0.594637,11.19473 2.286553 5.264906,-0.015892 0.662036 0.019016 0.749062,-15.75934 11.792481 6.577948,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.524276 -0.404765 -0.710409 -0.237949,-12.540045 9.202758 4.848734,0.552132 0.10975 -0.371021 -0.738545,-15.662121 -6.590298 5.342023,NaN NaN NaN NaN,NaN NaN NaN,0.113874 0.621583 0.099158 0.768658,-10.448107 -3.336242 -1.156355,0.571494 -0.716905 -0.248757 -0.31235,-1.521453 3.574371 -10.884206,-0.009267 0.524779 0.009287 0.851137,-11.302684 5.820077 -2.2434,-0.153643 -0.755574 -0.191918 0.607181,12.577841 9.325841 0.766114,-0.684085 -0.532888 -0.464614 0.179421,13.461312 0.627785 -2.862313,0.550963 0.128072 -0.802785 -0.18861,-7.422896 -7.131714 5.395947
0.592919 -0.08251 -0.043881 0.799821,-0.642256 8.159199 1.234425,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.5534 -0.433246 -0.593676 0.391911,9.583948 2.171163 -0.552489,NaN NaN NaN NaN,NaN NaN NaN,-0.038056 0.036814 0.569818 0.820064,-0.001801 -3.263079 8.919874,NaN NaN NaN NaN,NaN NaN NaN,-0.342475 0.286058 -0.648409 -0.616804,7.888556 -2.91098 2.697098,-0.017009 0.659675 -0.005972 0.751335,-10.417038 12.228688 5.13814,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.5174 -0.404258 -0.70987 -0.254868,-10.021815 8.478768 4.136409,0.525183 0.127919 -0.344734 -0.767449,-12.065982 -2.414485 4.519003,NaN NaN NaN NaN,NaN NaN NaN,0.108968 0.625138 0.107184 0.765402,-6.670691 -2.849763 0.072445,0.569148 -0.695714 -0.271843 -0.343736,-0.072685 4.858269 -8.472352,0.014076 0.51289 0.043669 0.857227,-12.037755 6.161297 -2.01299,-0.154259 -0.756529 -0.170595 0.612181,12.280942 8.224586 1.072509,-0.690377 -0.523725 -0.47094 0.165248,17.570323 -3.214246 -1.830328,0.565466 0.112027 -0.798995 -0.171191,-7.557272 -6.67238 5.082202
0.593198 -0.082208 -0.035537 0.800059,-0.533045 7.864883 0.56445,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.556957 -0.426532 -0.594626 0.392796,6.693776 0.940272 -1.120914,NaN NaN NaN NaN,NaN NaN NaN,-0.027488 0.036113 0.572019 0.818983,0.149407 -2.503992 7.08356,NaN NaN NaN NaN,NaN NaN NaN,-0.316111 0.282868 -0.647567 -0.633021,6.088323 -4.756079 1.356523,-0.0178 0.655359 -0.02456 0.754708,-6.175268 11.92037 3.624276,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.508156 -0.404255 -0.711719 -0.267978,-8.059096 6.79981 3.229551,0.499622 0.142871 -0.320663 -0.791922,-9.205915 0.358589 2.957939,NaN NaN NaN NaN,NaN NaN NaN,0.1035 0.630774 0.111234 0.760946,-3.154833 -2.271799 0.210655,0.568192 -0.671835 -0.299048 -0.369278,-0.134239 5.856932 -7.250734,0.035988 0.502898 0.083137 0.859585,-12.793182 6.271518 -2.446999,-0.155738 -0.754972 -0.153836 0.618141,10.600546 8.648997 2.243391,-0.682469 -0.523988 -0.477348 0.17836,13.949835 -5.490466 0.557969,0.582853 0.095103 -0.793363 -0.147693,-7.688506 -6.816911 4.498998
0.588673 -0.081204 -0.030278 0.803712,-1.055338 6.244768 0.200403,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.562513 -0.419857 -0.59503 0.391457,5.736024 0.641281 0.190806,NaN NaN NaN NaN,NaN NaN NaN,-0.016381 0.035849 0.573219 0.818453,0.580097 -2.009063 5.562622,NaN NaN NaN NaN,NaN NaN NaN,-0.295745 0.277647 -0.646581 -0.646049,4.366758 -3.337655 1.354559,-0.018426 0.650204 -0.038718 0.758549,-3.442736 10.478424 3.252143,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.495051 -0.406287 -0.715706 -0.278605,-5.857364 5.546918 2.247752,0.47913 0.156274 -0.297533 -0.810856,-7.830492 2.381834 1.498279,NaN NaN NaN NaN,NaN NaN NaN,0.094691 0.638305 0.113601 0.755444,-2.562503 0.135205 0.990453,0.572826 -0.640859 -0.337342 -0.383889,-1.839488 4.55048 -8.669445,0.057368 0.497244 0.126823 0.856372,-14.317644 2.112364 -2.54038,-0.160359 -0.751165 -0.144478 0.623828,7.918409 7.159432 2.279485,-0.679039 -0.535852 -0.463393 0.192447,9.241865 -1.085489 3.08925,0.601866 0.078517 -0.785683 -0.11956,-10.389762 -5.727045 4.750168
0.583029 -0.079297 -0.027495 0.808105,-1.180414 3.742371 0.879955,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.565834 -0.413662 -0.595984 0.391814,4.723281 0.54166 0.233171,NaN NaN NaN NaN,NaN NaN NaN,-0.005077 0.036908 0.573352 0.818462,0.911104 -1.41745 4.736805,NaN NaN NaN NaN,NaN NaN NaN,-0.280128 0.274486 -0.643885 -0.656961,2.547463 -2.864027 -0.002978,-0.016023 0.643766 -0.051087 0.763347,-0.689648 8.985079 2.766223,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.477417 -0.409129 -0.722797 -0.286794,-3.041074 5.736149 0.569689,0.466838 0.166963 -0.274964 -0.82376,-7.655971 3.041039 -0.74508,NaN NaN NaN NaN,NaN NaN NaN,0.082095 0.646094 0.114843 0.750089,-2.993047 1.495327 0.874784,0.579238 -0.603159 -0.383437 -0.391993,-2.473253 0.526128 -12.418031,0.082577 0.496696 0.168866 0.847324,-17.569253 -4.024227 -2.62164,-0.163319 -0.749443 -0.133676 0.627529,6.555139 5.241408 1.193815,-0.675842 -0.551596 -0.441747 0.209378,11.91039 2.185023 1.985907,0.619222 0.060546 -0.777623 -0.090558,-10.600519 -4.493911 3.317616
0.583295 -0.078484 -0.02698 0.80801,-1.327174 2.540094 -0.866548,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.567096 -0.40959 -0.595381 0.39517,3.692116 1.804197 0.523951,NaN NaN NaN NaN,NaN NaN NaN,0.006356 0.03888 0.572735 0.818793,0.975989 -0.233695 3.915698,NaN NaN NaN NaN,NaN NaN NaN,-0.271039 0.270872 -0.641153 -0.664898,0.47073 -2.337053 -1.290879,-0.009182 0.636282 -0.062394 0.768875,2.148491 8.881414 2.486542,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.459532 -0.40431 -0.73638 -0.288284,0.304734 7.717903 -1.293601,0.458636 0.175252 -0.253883 -0.833357,-8.170565 3.874164 -2.829739,NaN NaN NaN NaN,NaN NaN NaN,0.067728 0.652657 0.115439 0.745738,-3.228515 0.3949 -0.067968,0.580188 -0.570981 -0.420507 -0.40067,-1.639448 -2.386784 -13.924802,0.112181 0.499561 0.204233 0.834352,-20.703178 -6.759041 -2.509919,-0.164305 -0.749149 -0.120884 0.630212,4.872596 5.938436 -0.032797,-0.673171 -0.558008 -0.433425 0.218198,8.576751 2.671023 1.293369,0.634657 0.042654 -0.769167 -0.061421,-10.909689 -3.30293 2.479857
0.585616 -0.07763 -0.026523 0.806427,-1.022945 1.72325 -1.043039,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.5716 -0.401888 -0.596496 0.394908,2.96139 1.390011 0.050795,NaN NaN NaN NaN,NaN NaN NaN,0.016283 0.041068 0.572041 0.819034,1.205829 0.489255 2.561569,NaN NaN NaN NaN,NaN NaN NaN,-0.264773 0.270076 -0.637864 -0.670883,-0.788756 -1.728232 -2.177662,-0.000773 0.628539 -0.070369 0.774588,4.010426 9.512607 2.074734,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.447186 -0.389403 -0.755137 -0.279568,2.825024 8.10289 -3.612888,0.454653 0.182606 -0.23454 -0.839605,-8.2443 4.485865 -4.536895,NaN NaN NaN NaN,NaN NaN NaN,0.05021 0.657031 0.117086 0.743021,-3.360835 -3.105058 0.344808,0.576185 -0.551819 -0.440973 -0.411156,-1.640776 -0.68447 -9.845839,0.139907 0.503069 0.233254 0.82033,-25.441638 -7.891119 -1.63473,-0.164003 -0.749038 -0.110179 0.632381,1.413965 8.135665 0.888705,-0.678524 -0.555241 -0.434653 0.205887,5.728434 1.674213 2.871097,0.648518 0.024625 -0.760061 -0.033557,-12.132515 -4.778588 2.753989
0.58548 -0.077721 -0.026359 0.806522,-0.490408 0.885157 -0.06681,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.576024 -0.393526 -0.598116 0.394449,1.729494 -0.950722 -1.47593,NaN NaN NaN NaN,NaN NaN NaN,0.02405 0.043581 0.571959 0.81877,1.32262 0.757223 1.440003,NaN NaN NaN NaN,NaN NaN NaN,-0.258543 0.274346 -0.633303 -0.675883,-1.141332 -1.949746 -3.182347,0.007531 0.621264 -0.07375 0.780087,4.856682 9.860007 1.641428,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.437315 -0.376068 -0.772026 -0.267029,2.007776 7.342753 -6.114904,0.452104 0.188068 -0.218993 -0.843964,-7.626035 3.846448 -6.385398,NaN NaN NaN NaN,NaN NaN NaN,0.02837 0.65644 0.123274 0.743697,-1.943547 -3.516938 3.336062,0.568635 -0.544245 -0.448034 -0.423931,-2.784586 2.432814 -6.477554,0.15931 0.499122 0.255573 0.812515,-27.433395 -10.253666 0.449477,-0.17058 -0.748349 -0.113118 0.630936,0.186932 8.153897 2.275823,-0.687853 -0.551875 -0.434432 0.183197,7.657472 -0.303219 5.387849,0.65901 0.002898 -0.752061 -0.010043,-11.834817 -4.941724 3.466299
