Hips,Spine,Spine1,Spine2,Spine3,Neck,Head,RightShoulder,RightArm,RightForeArm,RightHand,LeftShoulder,LeftArm,LeftForeArm,LeftHand,RightUpLeg,RightLeg,RightFoot,LeftUpLeg,LeftLeg,LeftFoot
0.458761 0.500269 0.547193 0.489744,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.010787 -0.686279 0.00633 0.727231,NaN NaN NaN NaN,-0.100029 0.01523 0.994831 0.008568,NaN NaN NaN NaN,-0.625113 -0.048024 -0.718657 0.300764,-0.234042 0.453309 0.7938 0.331083,NaN NaN NaN NaN,NaN NaN NaN NaN,0.629416 0.152006 -0.582972 0.490788,0.544891 0.240963 -0.730468 0.333836,NaN NaN NaN NaN,-0.624981 0.459524 0.449315 0.443116,0.821734 -0.01235 -0.561559 0.096194,-0.24252 0.477406 0.75821 0.372001,0.499709 -0.402967 0.334455 0.689963,0.031832 -0.734617 0.023786 0.677317,0.029387 0.552454 -0.627274 0.548141
0.461065 0.497274 0.546477 0.491427,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.011219 -0.687186 0.002527 0.726391,NaN NaN NaN NaN,-0.100605 0.012015 0.994817 0.008592,NaN NaN NaN NaN,-0.625624 -0.046546 -0.716933 0.304031,-0.230474 0.450206 0.801957 0.317903,NaN NaN NaN NaN,NaN NaN NaN NaN,0.632157 0.145519 -0.59193 0.478352,0.546126 0.237893 -0.736652 0.320152,NaN NaN NaN NaN,-0.625344 0.459546 0.447579 0.444337,0.822972 -0.011578 -0.559498 0.097702,-0.24564 0.475947 0.757103 0.374074,0.498079 -0.408185 0.336533 0.687057,0.03118 -0.71931 0.028347 0.69341,0.015745 0.554124 -0.629835 0.544065
0.463799 0.49394 0.545694 0.493084,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.010342 -0.687126 -0.000377 0.726465,NaN NaN NaN NaN,-0.101415 0.009053 0.994761 0.009192,NaN NaN NaN NaN,-0.625894 -0.046149 -0.715542 0.306801,-0.228355 0.44699 0.809145 0.305513,NaN NaN NaN NaN,NaN NaN NaN NaN,0.633366 0.140335 -0.600446 0.467566,0.547117 0.234403 -0.742605 0.307011,NaN NaN NaN NaN,-0.625218 0.460003 0.445458 0.446169,0.824856 -0.012546 -0.556866 0.096724,-0.249254 0.474732 0.755692 0.376073,0.495641 -0.414153 0.337893 0.684577,0.027269 -0.706993 0.029789 0.706067,0.003182 0.553562 -0.633821 0.540212
0.467721 0.49124 0.543852 0.494111,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.009707 -0.687682 -0.003711 0.725938,NaN NaN NaN NaN,-0.102528 0.006204 0.994657 0.010352,NaN NaN NaN NaN,-0.625621 -0.046375 -0.71492 0.308766,-0.227713 0.443192 0.815704 0.29386,NaN NaN NaN NaN,NaN NaN NaN NaN,0.632111 0.138248 -0.608026 0.46003,0.547782 0.230966 -0.748081 0.294898,NaN NaN NaN NaN,-0.624666 0.460527 0.443452 0.448395,0.827644 -0.015786 -0.553364 0.092439,-0.253366 0.473535 0.754039 0.378148,0.491853 -0.421638 0.338218 0.682577,0.020766 -0.698557 0.028533 0.714683,-0.006266 0.551539 -0.638726 0.536465
0.471892 0.488449 0.541684 0.495292,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.010023 -0.688693 -0.008049 0.724939,NaN NaN NaN NaN,-0.103892 0.003375 0.994509 0.012153,NaN NaN NaN NaN,-0.624837 -0.04684 -0.715248 0.309523,-0.228506 0.438526 0.821803 0.283055,NaN NaN NaN NaN,NaN NaN NaN NaN,0.629883 0.137529 -0.615156 0.453781,0.548111 0.228195 -0.752777 0.284303,NaN NaN NaN NaN,-0.624056 0.461079 0.441708 0.450394,0.830314 -0.017969 -0.549715 0.089827,-0.257808 0.472218 0.752185 0.380477,0.486557 -0.4296 0.337239 0.681892,0.012389 -0.692641 0.025098 0.72074,-0.011859 0.549872 -0.64353 0.532324
0.475287 0.48497 0.539936 0.497368,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.009867 -0.689394 -0.012308 0.724215,NaN NaN NaN NaN,-0.10549 0.000602 0.994312 0.014653,NaN NaN NaN NaN,-0.623456 -0.048073 -0.71633 0.309619,-0.230668 0.433186 0.827319 0.273287,NaN NaN NaN NaN,NaN NaN NaN NaN,0.628019 0.13601 -0.622545 0.446689,0.548202 0.226071 -0.756728 0.275191,NaN NaN NaN NaN,-0.622723 0.462277 0.439582 0.453082,0.833056 -0.019538 -0.545765 0.088187,-0.262697 0.470682 0.750111 0.383122,0.480153 -0.438331 0.334223 0.682359,0.004612 -0.687847 0.020943 0.725538,-0.013146 0.548979 -0.647617 0.528243
0.479347 0.482117 0.537159 0.49925,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.009594 -0.689463 -0.01673 0.724065,NaN NaN NaN NaN,-0.107204 -0.002178 0.994074 0.017854,NaN NaN NaN NaN,-0.621575 -0.049893 -0.718144 0.308909,-0.234153 0.427581 0.831968 0.264908,NaN NaN NaN NaN,NaN NaN NaN NaN,0.626438 0.134127 -0.629822 0.439216,0.548156 0.224461 -0.760011 0.267441,NaN NaN NaN NaN,-0.620667 0.463937 0.437234 0.456467,0.836322 -0.021976 -0.541129 0.085215,-0.268179 0.468965 0.747737 0.38606,0.474758 -0.446065 0.331256 0.682568,0.001778 -0.686651 0.019846 0.726714,-0.008762 0.547441 -0.65052 0.526361
0.483385 0.478648 0.534468 0.501576,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.009765 -0.68891 -0.021795 0.724454,NaN NaN NaN NaN,-0.109104 -0.005163 0.993778 0.021792,NaN NaN NaN NaN,-0.619714 -0.051423 -0.720661 0.306526,-0.238973 0.422156 0.835435 0.25831,NaN NaN NaN NaN,NaN NaN NaN NaN,0.62474 0.13298 -0.636407 0.432438,0.548101 0.223402 -0.762643 0.260869,NaN NaN NaN NaN,-0.618339 0.465428 0.435153 0.460083,0.839941 -0.024653 -0.535903 0.081856,-0.274485 0.467183 0.744967 0.38913,0.471536 -0.453038 0.328805 0.681394,-0.001286 -0.689499 0.018137 0.724058,0.000685 0.544221 -0.652187 0.527708
0.486248 0.473954 0.532961 0.504859,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.010629 -0.688137 -0.027571 0.724979,NaN NaN NaN NaN,-0.111196 -0.008585 0.99341 0.026407,NaN NaN NaN NaN,-0.617768 -0.052647 -0.723832 0.302752,-0.245045 0.41752 0.837412 0.253716,NaN NaN NaN NaN,NaN NaN NaN NaN,0.623129 0.131972 -0.642571 0.425907,0.548165 0.222783 -0.764674 0.255259,NaN NaN NaN NaN,-0.615372 0.466995 0.432904 0.464572,0.843629 -0.027453 -0.53051 0.078072,-0.281527 0.46555 0.741791 0.392112,0.467871 -0.461979 0.325321 0.679587,-0.020287 -0.695738 0.001522 0.718008,0.00741 0.541534 -0.650762 0.53216
0.487887 0.469594 0.531671 0.508699,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.012752 -0.687841 -0.034508 0.724929,NaN NaN NaN NaN,-0.11332 -0.012669 0.992977 0.031531,NaN NaN NaN NaN,-0.616076 -0.053768 -0.727187 0.297922,-0.252421 0.41452 0.837352 0.251591,NaN NaN NaN NaN,NaN NaN NaN NaN,0.622492 0.130308 -0.648409 0.418437,0.548544 0.222397 -0.766098 0.250464,NaN NaN NaN NaN,-0.612664 0.468252 0.431049 0.468593,0.848177 -0.030562 -0.523795 0.072808,-0.289698 0.46394 0.738183 0.394867,0.461706 -0.472869 0.320948 0.678391,-0.051695 -0.682389 -0.026179 0.728689,0.017191 0.539064 -0.64301 0.543739
0.487007 0.466012 0.531211 0.513296,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.016061 -0.687041 -0.042316 0.725208,NaN NaN NaN NaN,-0.115685 -0.017453 0.992443 0.037012,NaN NaN NaN NaN,-0.614643 -0.054759 -0.730757 0.291907,-0.261053 0.413959 0.83474 0.252386,NaN NaN NaN NaN,NaN NaN NaN NaN,0.622304 0.128897 -0.653785 0.410718,0.549402 0.222133 -0.766789 0.246678,NaN NaN NaN NaN,-0.610937 0.467811 0.430915 0.471403,0.852235 -0.032253 -0.517599 0.068893,-0.298821 0.462119 0.734104 0.397798,0.45296 -0.483062 0.316011 0.679423,-0.037759 -0.684967 -0.012357 0.72749,0.031449 0.540286 -0.633452 0.553029
0.48349 0.462568 0.53223 0.518652,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.01969 -0.685388 -0.049916 0.726198,NaN NaN NaN NaN,-0.117799 -0.022612 0.991854 0.042873,NaN NaN NaN NaN,-0.612626 -0.05549 -0.735387 0.284281,-0.270901 0.415792 0.829497 0.256251,NaN NaN NaN NaN,NaN NaN NaN NaN,0.62071 0.129008 -0.658908 0.404866,0.55067 0.221705 -0.766922 0.243802,NaN NaN NaN NaN,-0.610473 0.466438 0.431908 0.472456,0.85617 -0.031021 -0.511088 0.069275,-0.308742 0.459857 0.729552 0.401203,0.447044 -0.491074 0.312886 0.679044,-0.016321 -0.700506 0.008295 0.713412,0.04653 0.543703 -0.626814 0.556171
0.479693 0.46017 0.533559 0.522927,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.023311 -0.684336 -0.056506 0.726601,NaN NaN NaN NaN,-0.119303 -0.028331 0.99125 0.04886,NaN NaN NaN NaN,-0.609889 -0.056683 -0.74102 0.275156,-0.281937 0.419493 0.821797 0.263033,NaN NaN NaN NaN,NaN NaN NaN NaN,0.618782 0.130104 -0.663435 0.400044,0.552066 0.220915 -0.766875 0.2415,NaN NaN NaN NaN,-0.611068 0.464159 0.434353 0.471689,0.860369 -0.030041 -0.504069 0.069111,-0.319341 0.457007 0.724607 0.405107,0.447846 -0.49373 0.31505 0.675579,-0.008182 -0.695722 0.015087 0.718106,0.059904 0.547453 -0.620695 0.558072
0.477552 0.459696 0.534113 0.524735,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.027083 -0.684611 -0.062331 0.725734,NaN NaN NaN NaN,-0.120388 -0.03467 0.990616 0.054639,NaN NaN NaN NaN,-0.60649 -0.060085 -0.746959 0.265728,-0.294062 0.424374 0.812006 0.272177,NaN NaN NaN NaN,NaN NaN NaN NaN,0.618842 0.12884 -0.667892 0.392881,0.553438 0.21966 -0.766945 0.239271,NaN NaN NaN NaN,-0.611707 0.461613 0.437753 0.470212,0.865317 -0.030185 -0.495761 0.067353,-0.330416 0.453726 0.719109 0.409683,0.446558 -0.492571 0.318772 0.675532,-0.010273 -0.695471 0.011007 0.718396,0.066067 0.548841 -0.617141 0.559951
0.47708 0.460632 0.533527 0.52494,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.029273 -0.684793 -0.066328 0.725122,NaN NaN NaN NaN,-0.121127 -0.041603 0.989949 0.059985,NaN NaN NaN NaN,-0.60302 -0.065666 -0.752542 0.256389,-0.307186 0.429642 0.800508 0.283252,NaN NaN NaN NaN,NaN NaN NaN NaN,0.619987 0.124937 -0.673006 0.383498,0.554582 0.218415 -0.767246 0.236786,NaN NaN NaN NaN,-0.612004 0.458819 0.442109 0.468483,0.870549 -0.030704 -0.486769 0.065248,-0.342017 0.450082 0.712924 0.414957,0.449937 -0.49081 0.326093 0.671063,-0.004961 -0.705432 0.012182 0.708656,0.067727 0.547285 -0.617087 0.561334
0.478513 0.463309 0.530837 0.524005,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.029691 -0.684417 -0.068443 0.725263,NaN NaN NaN NaN,-0.121744 -0.048891 0.989233 0.064854,NaN NaN NaN NaN,-0.600596 -0.071839 -0.757136 0.246715,-0.321495 0.43471 0.787459 0.295934,NaN NaN NaN NaN,NaN NaN NaN NaN,0.620635 0.122511 -0.677615 0.375022,0.555418 0.217744 -0.767669 0.234058,NaN NaN NaN NaN,-0.611579 0.455992 0.447508 0.466668,0.876313 -0.031877 -0.476626 0.062352,-0.354096 0.445959 0.705935 0.42118,0.46015 -0.490646 0.336015 0.659259,-0.01515 -0.708205 0.000274 0.705845,0.068946 0.546228 -0.616794 0.562536
0.478225 0.465027 0.529064 0.52454,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.030026 -0.683507 -0.070195 0.72594,NaN NaN NaN NaN,-0.122459 -0.055852 0.988482 0.069195,NaN NaN NaN NaN,-0.599154 -0.077087 -0.760975 0.236621,-0.337133 0.438569 0.773252 0.309968,NaN NaN NaN NaN,NaN NaN NaN NaN,0.620187 0.123623 -0.681102 0.369032,0.555901 0.21778 -0.768198 0.231124,NaN NaN NaN NaN,-0.609064 0.453872 0.453522 0.466218,0.882258 -0.034083 -0.465893 0.058335,-0.366495 0.441033 0.698133 0.428697,0.464765 -0.492429 0.343062 0.651011,-0.025128 -0.708282 -0.013292 0.705357,0.070154 0.544909 -0.61677 0.56369
0.475563 0.46248 0.529631 0.528624,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.031849 -0.682037 -0.072908 0.726977,NaN NaN NaN NaN,-0.123023 -0.061853 0.987779 0.073026,NaN NaN NaN NaN,-0.598007 -0.08075 -0.764684 0.226108,-0.354213 0.440383 0.758342 0.324827,NaN NaN NaN NaN,NaN NaN NaN NaN,0.619057 0.125978 -0.684295 0.364194,0.555944 0.218023 -0.769145 0.227615,NaN NaN NaN NaN,-0.604174 0.453038 0.459762 0.467279,0.888819 -0.036898 -0.453547 0.054167,-0.379068 0.435818 0.68923 0.437416,0.470248 -0.495162 0.351772 0.640264,-0.021491 -0.71326 -0.013961 0.700431,0.070645 0.543941 -0.616718 0.56462
0.474828 0.461353 0.528742 0.531153,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.035248 -0.681151 -0.076684 0.727262,NaN NaN NaN NaN,-0.123533 -0.067063 0.987132 0.076245,NaN NaN NaN NaN,-0.596674 -0.084933 -0.768114 0.21626,-0.37225 0.440592 0.74263 0.340309,NaN NaN NaN NaN,NaN NaN NaN NaN,0.618659 0.127197 -0.687437 0.358488,0.55539 0.21884 -0.770492 0.223593,NaN NaN NaN NaN,-0.597498 0.452613 0.466959 0.469134,0.896065 -0.040239 -0.439291 0.04972,-0.39168 0.431474 0.678582 0.447151,0.471777 -0.499202 0.359488 0.631658,-0.007087 -0.719013 -0.003472 0.694952,0.071103 0.543136 -0.616776 0.565275
0.476566 0.462332 0.52586 0.531607,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.038959 -0.681001 -0.080522 0.726799,NaN NaN NaN NaN,-0.124238 -0.071607 0.986529 0.078723,NaN NaN NaN NaN,-0.595387 -0.091553 -0.770602 0.208098,-0.390656 0.439598 0.726075 0.35631,NaN NaN NaN NaN,NaN NaN NaN NaN,0.618791 0.127526 -0.690475 0.35225,0.554244 0.220851 -0.771976 0.219296,NaN NaN NaN NaN,-0.589926 0.451964 0.475021 0.471244,0.904142 -0.044625 -0.42263 0.043823,-0.404673 0.427961 0.665784 0.458062,0.47427 -0.504017 0.363142 0.62383,0.002319 -0.722493 0.002771 0.691368,0.071516 0.542542 -0.616867 0.565693
0.476786 0.461132 0.524421 0.533868,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.040498 -0.680305 -0.08227 0.727171,NaN NaN NaN NaN,-0.125235 -0.075426 0.985967 0.080604,NaN NaN NaN NaN,-0.594635 -0.098492 -0.772465 0.200015,-0.408934 0.437632 0.708758 0.372711,NaN NaN NaN NaN,NaN NaN NaN NaN,0.61874 0.128506 -0.693021 0.346941,0.55269 0.223872 -0.773553 0.214548,NaN NaN NaN NaN,-0.581665 0.451162 0.484512 0.472617,0.911152 -0.050563 -0.407486 0.03464,-0.418912 0.423664 0.651435 0.469738,0.474239 -0.510444 0.362375 0.619056,-2.4e-05 -0.725448 -0.002464 0.688273,0.071882 0.54216 -0.616981 0.565888
0.476383 0.45801 0.523552 0.537754,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.039892 -0.679438 -0.081979 0.728047,NaN NaN NaN NaN,-0.126157 -0.078043 0.985538 0.081907,NaN NaN NaN NaN,-0.594848 -0.103483 -0.774004 0.190694,-0.426673 0.434691 0.691055 0.389149,NaN NaN NaN NaN,NaN NaN NaN NaN,0.618756 0.129746 -0.695079 0.342304,0.550835 0.227559 -0.775259 0.209214,NaN NaN NaN NaN,-0.572778 0.45048 0.495356 0.472881,0.917233 -0.057341 -0.393588 0.02202,-0.43496 0.41811 0.635796 0.481411,0.464165 -0.520933 0.354516 0.622494,-0.009166 -0.727952 -0.014325 0.685417,0.072156 0.542123 -0.616986 0.565885
0.478017 0.455724 0.520694 0.541012,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.039074 -0.679129 -0.081562 0.728426,NaN NaN NaN NaN,-0.126818 -0.07921 0.985287 0.082784,NaN NaN NaN NaN,-0.595368 -0.107811 -0.775263 0.18133,-0.443438 0.43093 0.673425 0.405168,NaN NaN NaN NaN,NaN NaN NaN NaN,0.619324 0.129417 -0.697199 0.337049,0.548738 0.231858 -0.777063 0.20323,NaN NaN NaN NaN,-0.56407 0.450298 0.50698 0.471197,0.923457 -0.062977 -0.378381 0.009462,-0.451677 0.411203 0.619796 0.492699,0.45474 -0.531717 0.347159 0.624475,-0.01412 -0.729611 -0.021216 0.683388,0.072577 0.542453 -0.616713 0.565811
0.48066 0.454401 0.516266 0.544017,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.039243 -0.679441 -0.082213 0.728053,NaN NaN NaN NaN,-0.127385 -0.07922 0.985164 0.083366,NaN NaN NaN NaN,-0.5957 -0.111967 -0.776416 0.172579,-0.458662 0.426634 0.65641 0.420403,NaN NaN NaN NaN,NaN NaN NaN NaN,0.620405 0.127731 -0.699234 0.331443,0.546521 0.236299 -0.779043 0.196392,NaN NaN NaN NaN,-0.554948 0.451054 0.518539 0.468722,0.929029 -0.066758 -0.363932 -0.001654,-0.467669 0.402171 0.604657 0.503919,0.451704 -0.539237 0.346638 0.620507,-0.010451 -0.731831 -0.018952 0.681143,0.072971 0.542606 -0.616614 0.565722
0.482348 0.452715 0.511952 0.547991,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.040441 -0.680068 -0.083993 0.727198,NaN NaN NaN NaN,-0.128015 -0.078441 0.985111 0.083757,NaN NaN NaN NaN,-0.596185 -0.114908 -0.777515 0.163798,-0.472031 0.4223 0.640359 0.4345,NaN NaN NaN NaN,NaN NaN NaN NaN,0.621468 0.126017 -0.700851 0.326657,0.544289 0.240582 -0.781204 0.188652,NaN NaN NaN NaN,-0.545963 0.453355 0.529153 0.465178,0.931325 -0.068314 -0.357685 -0.005341,-0.483905 0.389826 0.591359 0.51397,0.452332 -0.545506 0.349973 0.612648,-0.008829 -0.733915 -0.018831 0.678922,0.073264 0.542437 -0.616713 0.565738
0.483127 0.450449 0.508142 0.552698,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.04177 -0.680851 -0.085995 0.726155,NaN NaN NaN NaN,-0.129018 -0.077288 0.985046 0.08406,NaN NaN NaN NaN,-0.597 -0.116183 -0.778588 0.154573,-0.483185 0.418349 0.625637 0.44732,NaN NaN NaN NaN,NaN NaN NaN NaN,0.622472 0.124299 -0.702081 0.322739,0.542248 0.244258 -0.783506 0.180066,NaN NaN NaN NaN,-0.536094 0.45774 0.53786 0.462367,0.931756 -0.062519 -0.357599 0.00669,-0.499436 0.375077 0.58076 0.522109,0.450339 -0.553224 0.351085 0.606529,-0.012638 -0.734236 -0.024494 0.678335,0.073475 0.542221 -0.616854 0.565764
0.484102 0.448801 0.504615 0.556405,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.043163 -0.681313 -0.088105 0.725388,NaN NaN NaN NaN,-0.130727 -0.075978 0.984895 0.084377,NaN NaN NaN NaN,-0.59804 -0.115662 -0.779704 0.145024,-0.491693 0.415624 0.61219 0.459041,NaN NaN NaN NaN,NaN NaN NaN NaN,0.623508 0.121687 -0.703364 0.318919,0.54049 0.247025 -0.785915 0.170844,NaN NaN NaN NaN,-0.525441 0.462982 0.545007 0.461006,0.9335 -0.054721 -0.353799 0.020231,-0.509527 0.363986 0.575202 0.526345,0.444266 -0.562554 0.34956 0.603298,-0.016607 -0.734649 -0.030443 0.67756,0.073479 0.542585 -0.616787 0.565487
0.485591 0.447699 0.501659 0.558664,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.045498 -0.681042 -0.091009 0.725141,NaN NaN NaN NaN,-0.133303 -0.074415 0.98463 0.084834,NaN NaN NaN NaN,-0.598916 -0.113416 -0.781071 0.135517,-0.497251 0.414682 0.600054 0.469804,NaN NaN NaN NaN,NaN NaN NaN NaN,0.624784 0.117932 -0.704771 0.314697,0.539181 0.248581 -0.788329 0.161334,NaN NaN NaN NaN,-0.514508 0.468726 0.550427 0.461094,0.937884 -0.051694 -0.342489 0.020046,-0.514198 0.358106 0.575605 0.525394,0.439369 -0.571083 0.349205 0.599062,-0.016321 -0.73472 -0.032247 0.677407,0.073292 0.543158 -0.616493 0.565282
0.486561 0.446371 0.500341 0.560063,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.04935 -0.680081 -0.095014 0.725277,NaN NaN NaN NaN,-0.136949 -0.072855 0.984191 0.085469,NaN NaN NaN NaN,-0.599606 -0.109514 -0.782693 0.125979,-0.499922 0.415685 0.58929 0.479606,NaN NaN NaN NaN,NaN NaN NaN NaN,0.626201 0.11326 -0.706339 0.310048,0.538484 0.248822 -0.790586 0.151977,NaN NaN NaN NaN,-0.504024 0.474902 0.554599 0.461354,0.941941 -0.053193 -0.331478 0.00641,-0.517082 0.354161 0.581031 0.519229,0.43716 -0.577748 0.350996 0.593212,-0.012551 -0.734972 -0.030495 0.677295,0.073396 0.543382 -0.616134 0.565446
0.486422 0.443496 0.501038 0.561842,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.053856 -0.678709 -0.099175 0.725685,NaN NaN NaN NaN,-0.14147 -0.071141 0.983598 0.086378,NaN NaN NaN NaN,-0.599913 -0.104176 -0.784657 0.116471,-0.499875 0.418549 0.579987 0.488423,NaN NaN NaN NaN,NaN NaN NaN NaN,0.62734 0.108227 -0.708284 0.305066,0.53857 0.247601 -0.792551 0.143177,NaN NaN NaN NaN,-0.494574 0.481302 0.557995 0.460854,0.942391 -0.05475 -0.329904 -0.008095,-0.519441 0.351683 0.588273 0.510329,0.435208 -0.583192 0.352743 0.588263,-0.011251 -0.736242 -0.030724 0.675927,0.073688 0.543541 -0.615646 0.565785
0.486207 0.44067 0.502749 0.562722,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.058878 -0.677286 -0.103197 0.726063,NaN NaN NaN NaN,-0.146436 -0.069057 0.982903 0.087685,NaN NaN NaN NaN,-0.598926 -0.097968 -0.787526 0.107202,-0.497539 0.422789 0.572467 0.495969,NaN NaN NaN NaN,NaN NaN NaN NaN,0.628323 0.103162 -0.710405 0.299819,0.539434 0.245034 -0.794147 0.135278,NaN NaN NaN NaN,-0.486636 0.487073 0.561432 0.459064,0.940655 -0.048621 -0.335841 -0.003974,-0.520266 0.351637 0.595918 0.500556,0.435096 -0.586595 0.354881 0.583659,-0.010426 -0.737071 -0.031268 0.675011,0.074492 0.543052 -0.615208 0.566626
0.485616 0.437776 0.505235 0.563265,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.063312 -0.675725 -0.106168 0.726716,NaN NaN NaN NaN,-0.151502 -0.06655 0.98217 0.089222,NaN NaN NaN NaN,-0.596535 -0.092039 -0.791148 0.098791,-0.493307 0.428017 0.56681 0.502171,NaN NaN NaN NaN,NaN NaN NaN NaN,0.629419 0.098385 -0.712404 0.294336,0.540932 0.241377 -0.795374 0.12849,NaN NaN NaN NaN,-0.480569 0.491846 0.565236 0.455686,0.938085 -0.032687 -0.344053 0.023578,-0.518748 0.353337 0.605219 0.489657,0.437721 -0.58783 0.357915 0.578578,-0.005689 -0.739892 -0.027293 0.672148,0.07559 0.542142 -0.61484 0.56775
0.485424 0.435693 0.507678 0.562848,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.065721 -0.674565 -0.106807 0.727485,NaN NaN NaN NaN,-0.156316 -0.063702 0.981435 0.091067,NaN NaN NaN NaN,-0.593033 -0.086231 -0.795378 0.090824,-0.48774 0.434034 0.562858 0.506868,NaN NaN NaN NaN,NaN NaN NaN NaN,0.630501 0.094168 -0.714215 0.288961,0.542936 0.237288 -0.796118 0.122925,NaN NaN NaN NaN,-0.476608 0.496137 0.568803 0.450728,0.933267 -0.016983 -0.355487 0.04851,-0.514003 0.356165 0.617435 0.477202,0.44094 -0.5886 0.360013 0.574033,-0.002172 -0.743414 -0.02452 0.668379,0.076706 0.541316 -0.614414 0.568848
0.486691 0.435021 0.508904 0.561164,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.067507 -0.674448 -0.106642 0.727455,NaN NaN NaN NaN,-0.160772 -0.060754 0.980718 0.093024,NaN NaN NaN NaN,-0.588782 -0.081533 -0.799766 0.084033,-0.481681 0.440043 0.560687 0.509878,NaN NaN NaN NaN,NaN NaN NaN NaN,0.631543 0.090855 -0.715619 0.284233,0.545249 0.233353 -0.796372 0.118497,NaN NaN NaN NaN,-0.47424 0.499084 0.57305 0.44455,0.929277 -0.010171 -0.365868 0.049806,-0.505371 0.359952 0.632852 0.463176,0.443219 -0.589658 0.361256 0.570399,-0.000576 -0.745927 -0.023929 0.665598,0.07767 0.540707 -0.613973 0.569772
0.488524 0.434593 0.509326 0.559519,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.069068 -0.675398 -0.106198 0.726491,NaN NaN NaN NaN,-0.164997 -0.057717 0.980006 0.095041,NaN NaN NaN NaN,-0.58431 -0.078232 -0.803884 0.078946,-0.475586 0.445789 0.560059 0.511297,NaN NaN NaN NaN,NaN NaN NaN NaN,0.632257 0.088436 -0.71681 0.280381,0.547872 0.229537 -0.796206 0.114912,NaN NaN NaN NaN,-0.472714 0.501513 0.577441 0.437708,0.926055 -0.006273 -0.374835 0.043382,-0.493874 0.363973 0.650383 0.4479,0.443915 -0.591249 0.361946 0.567767,0.001753 -0.748546 -0.022488 0.662699,0.078504 0.540012 -0.613727 0.570581
0.489884 0.433291 0.509702 0.558996,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.069846 -0.676202 -0.105364 0.72579,NaN NaN NaN NaN,-0.169096 -0.054453 0.979296 0.097063,NaN NaN NaN NaN,-0.580249 -0.076149 -0.807331 0.075688,-0.469867 0.450982 0.560647 0.511385,NaN NaN NaN NaN,NaN NaN NaN NaN,0.632644 0.08682 -0.717833 0.277381,0.550578 0.226108 -0.795709 0.112192,NaN NaN NaN NaN,-0.470851 0.504662 0.58085 0.431542,0.920492 0.002083 -0.387906 0.047107,-0.480788 0.368478 0.668056 0.432167,0.443926 -0.592731 0.363214 0.565398,0.003333 -0.751331 -0.021629 0.659563,0.079226 0.539158 -0.613546 0.571483
