Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
7.09936 35.1101 -43.7671	8.509 37.9947 -44.4667	8.43536 41.631 -44.2193	7.83024 45.1829 -43.6654	6.8323 48.6353 -43.0536	3.1471 57.3601 -41.1211	2.49702 62.3302 -41.1062	2.94142 54.3651 -42.5677	1.17367 57.4072 -47.4383	-5.30808 49.1837 -54.492	-14.3359 49.5003 -52.6149	3.71451 54.1854 -40.282	3.57673 56.0705 -34.5785	2.23111 44.6041 -29.4692	-5.67724 41.5913 -25.7941	5.39394 34.1753 -46.9606	-2.97016 20.5223 -44.4642	2.66392 5.62423 -47.6785	8.93632 33.9573 -40.7213	9.16051 17.7968 -41.8974	16.0993 4.69799 -48.5533	
6.41842 35.3474 -43.2487	7.82023 38.2296 -43.9733	7.75576 41.8662 -43.7283	7.16229 45.4195 -43.1708	6.15912 48.8789 -42.6094	2.4495 57.6257 -40.8287	1.72721 62.5823 -41.0148	2.24151 54.5967 -42.2023	0.408434 57.4927 -47.1374	-6.06371 49.0886 -53.9841	-15.0835 49.3614 -52.0621	3.04727 54.4746 -39.9241	2.8835 56.5706 -34.2953	1.80992 45.1595 -29.0011	-5.98973 42.0323 -25.1917	4.6335 34.4279 -46.4029	-3.26931 20.4894 -43.9824	1.44437 5.18926 -46.76	8.32448 34.1793 -40.2516	8.89384 18.042 -41.615	15.9247 5.04082 -48.3651	
5.74346 35.5335 -42.7039	7.12613 38.4139 -43.4713	7.06881 42.0518 -43.245	6.4891 45.6088 -42.6967	5.47882 49.0739 -42.1852	1.74097 57.836 -40.5444	0.939956 62.7689 -40.931	1.52901 54.7736 -41.8413	-0.379174 57.4985 -46.8449	-6.85106 48.9038 -53.4508	-15.857 49.1587 -51.4626	2.37774 54.7116 -39.5763	2.21267 57.0335 -34.037	1.39105 45.6997 -28.5357	-6.28987 42.462 -24.5802	3.87537 34.6081 -45.8078	-3.55346 20.3907 -43.5117	0.434578 4.82957 -45.9564	7.72806 34.3711 -39.756	8.4293 18.2391 -41.1213	15.6278 5.47671 -48.1449	
5.09438 35.6581 -42.1549	6.44196 38.5392 -42.9799	6.38638 42.1791 -42.7866	5.81973 45.7413 -42.2593	4.79793 49.2096 -41.7947	1.02294 57.9765 -40.2684	0.135124 62.8751 -40.8519	0.806696 54.8825 -41.4872	-1.20586 57.4196 -46.5484	-7.67878 48.6263 -52.8866	-16.6625 48.8879 -50.801	1.71137 54.8814 -39.2431	1.60142 57.4082 -33.7928	0.985065 46.1627 -28.0875	-6.57828 42.8617 -23.9614	3.13147 34.7112 -45.1931	-3.86233 20.256 -43.0185	-0.331783 4.55841 -45.2877	7.17595 34.5168 -39.2662	7.76213 18.3605 -40.3736	15.1795 5.98675 -47.8502	
4.446 35.7025 -41.6247	5.75406 38.5813 -42.5185	5.70037 42.2233 -42.3703	5.14963 45.7925 -41.8738	4.11532 49.2625 -41.451	0.303681 58.0274 -40.0067	-0.684655 62.882 -40.7684	0.080115 54.9044 -41.1477	-2.07337 57.2551 -46.2408	-8.55021 48.2688 -52.2981	-17.4985 48.5509 -50.0678	1.05387 54.963 -38.9335	1.05776 57.6725 -33.5705	0.606462 46.5404 -27.632	-6.85231 43.2216 -23.3334	2.37587 34.7291 -44.5823	-4.21481 20.0697 -42.5189	-0.820085 4.33453 -44.7347	6.6353 34.587 -38.8064	6.90991 18.3956 -39.4047	14.5797 6.5604 -47.475	
3.77663 35.6378 -41.1039	5.05238 38.5065 -42.0736	5.00718 42.1505 -41.9809	4.47932 45.7286 -41.5253	3.43613 49.2004 -41.1414	-0.401542 57.964 -39.7597	-1.50461 62.7675 -40.6728	-0.637068 54.814 -40.8212	-2.96443 56.9852 -45.9175	-9.46818 47.8179 -51.6668	-18.3688 48.1461 -49.259	0.414331 54.9313 -38.6452	0.584733 57.7925 -33.3643	0.264272 46.7968 -27.1688	-7.11121 43.5195 -22.6981	1.59571 34.639 -43.972	-4.6137 19.8001 -42.0111	-1.06929 4.11022 -44.3119	6.06973 34.5463 -38.3597	5.93811 18.3422 -38.309	13.8477 7.14805 -47.0359	
3.08527 35.4496 -40.6018	4.33567 38.3008 -41.653	4.30624 41.9459 -41.6193	3.80803 45.5336 -41.2082	2.76268 49.0085 -40.8598	-1.07988 57.7771 -39.5236	-2.30982 62.5268 -40.5492	-1.33503 54.6021 -40.5029	-3.86435 56.6144 -45.568	-10.4337 47.3042 -51.0045	-19.2722 47.6844 -48.3849	-0.197789 54.7761 -38.3744	0.180895 57.7639 -33.1751	-0.0389021 46.9323 -26.6928	-7.34458 43.744 -22.0466	0.789098 34.4302 -43.3711	-5.03301 19.4234 -41.5026	-0.978652 3.91196 -44.1459	5.47878 34.377 -37.9371	4.82265 18.2067 -37.1089	13.0117 7.80834 -46.5345	
2.39617 35.1366 -40.1177	3.63359 37.964 -41.2455	3.62047 41.6094 -41.2663	3.14498 45.2047 -40.8973	2.10269 48.6837 -40.582	-1.7212 57.4673 -39.2917	-3.08548 62.1656 -40.3821	-2.00227 54.2692 -40.1852	-4.75138 56.1667 -45.1797	-11.4406 46.7692 -50.3114	-20.1986 47.2093 -47.4424	-0.778304 54.4973 -38.1106	-0.171211 57.6022 -33.0023	-0.308497 46.9588 -26.2131	-7.55679 43.9102 -21.3868	3.73462e-05 34.1033 -42.7956	-5.47725 18.9601 -40.9856	-0.769297 3.7463 -44.2113	4.86911 34.076 -37.5216	3.71052 17.9948 -35.8946	12.113 8.4121 -45.9741	
1.75319 34.7391 -39.6909	2.98413 37.5485 -40.8698	2.97517 41.1935 -40.9239	2.50517 44.7921 -40.5806	1.46211 48.2732 -40.2918	-2.34147 57.0717 -39.044	-3.82923 61.7292 -40.1482	-2.64553 53.8537 -39.8545	-5.62237 55.664 -44.7499	-12.4905 46.2383 -49.585	-21.1532 46.7552 -46.452	-1.3405 54.1317 -37.8362	-0.508943 57.3376 -32.8229	-0.544228 46.8978 -25.7235	-7.75439 44.0302 -20.7319	-0.721892 33.7095 -42.2975	-5.9609 18.4833 -40.4784	-0.682641 3.61335 -44.3584	4.28513 33.6738 -37.1543	2.59657 17.7502 -34.6676	11.1216 8.92169 -45.317	
1.15454 34.3264 -39.3191	2.38919 37.1265 -40.516	2.37997 40.7714 -40.5776	1.90606 44.3702 -40.2411	0.848761 47.8483 -39.9696	-2.96921 56.6451 -38.7543	-4.55568 61.2745 -39.8389	-3.27918 53.4107 -39.494	-6.45154 55.1456 -44.2928	-13.5584 45.7413 -48.8145	-22.1224 46.357 -45.4375	-1.90721 53.7345 -37.5275	-0.881127 57.0308 -32.6098	-0.763401 46.7685 -25.2569	-7.91257 44.0995 -20.0713	-1.37657 33.3233 -41.8818	-6.47555 18.0563 -40.0072	-0.674597 3.54762 -44.4653	3.72235 33.2342 -36.8304	1.46382 17.5515 -33.4324	10.0304 9.30228 -44.5045	
0.583246 33.9806 -38.9906	1.82818 36.7818 -40.1742	1.82738 40.4269 -40.2185	1.35369 44.0248 -39.8727	0.265364 47.4938 -39.6067	-3.62248 56.2604 -38.3944	-5.28261 60.8699 -39.4531	-3.91387 53.0138 -39.0867	-7.24565 54.6904 -43.7974	-14.607 45.3344 -48.0008	-23.0733 46.0381 -44.402	-2.49357 53.3775 -37.1619	-1.31092 56.7403 -32.325	-0.975064 46.6025 -24.808	-8.03374 44.1232 -19.4085	-1.98766 33.0259 -41.5321	-7.00568 17.7361 -39.6254	-0.699589 3.5703 -44.4825	3.17127 32.8406 -36.5446	0.346732 17.483 -32.2132	8.86029 9.51084 -43.5266	
0.0308577 33.7438 -38.6507	1.2774 36.5498 -39.8211	1.28867 40.195 -39.8529	0.822961 43.7934 -39.5007	-0.299425 47.2507 -39.2242	-4.27584 55.9705 -37.9629	-5.99767 60.5641 -38.9919	-4.53907 52.7175 -38.6363	-8.02055 54.3634 -43.2485	-15.599 45.0484 -47.1462	-23.9745 45.8116 -43.3524	-3.08304 53.1077 -36.7437	-1.77512 56.5062 -31.9644	-1.19148 46.4347 -24.3737	-8.13528 44.1062 -18.7624	-2.5672 32.8227 -41.1769	-7.54942 17.513 -39.3366	-0.736093 3.67173 -44.4381	2.63588 32.571 -36.2385	-0.74348 17.5896 -31.0683	7.61862 9.52922 -42.432	
-0.525643 33.6137 -38.2665	0.711301 36.4163 -39.4552	0.725321 40.0615 -39.4934	0.263032 43.6602 -39.1407	-0.879681 47.1086 -38.8368	-4.90651 55.7897 -37.4727	-6.67728 60.3734 -38.462	-5.15474 52.5358 -38.1477	-8.78118 54.176 -42.649	-16.5355 44.8938 -46.2691	-24.8241 45.692 -42.2959	-3.66281 52.9352 -36.2852	-2.25442 56.3498 -31.546	-1.41663 46.2977 -23.9534	-8.21911 44.0566 -18.1371	-3.14934 32.6893 -40.7649	-8.05853 17.3345 -39.1146	-0.790225 3.79961 -44.4068	2.10233 32.4441 -35.8778	-1.79079 17.8477 -30.0141	6.30171 9.35845 -41.2601	
-1.09119 33.5816 -37.8509	0.128491 36.376 -39.0759	0.132272 40.0211 -39.1233	-0.336464 43.6186 -38.7657	-1.48127 47.0628 -38.4258	-5.50141 55.7264 -36.9364	-7.30929 60.3074 -37.8693	-5.75535 52.4746 -37.6192	-9.51583 54.1311 -42.003	-17.4119 44.8777 -45.3823	-25.6165 45.6979 -41.2424	-4.2234 52.8708 -35.7887	-2.72121 56.2828 -31.0766	-1.66533 46.2188 -23.5271	-8.31531 43.9767 -17.5374	-3.7425 32.6344 -40.3113	-8.46819 17.1961 -38.9251	-0.855453 3.92989 -44.4099	1.56569 32.4339 -35.4836	-2.77726 18.2078 -29.053	4.8949 9.0188 -40.0406	
-1.67007 33.6443 -37.4126	-0.47131 36.4353 -38.6658	-0.481702 40.0804 -38.7133	-0.958161 43.6759 -38.3465	-2.09203 47.1201 -37.9713	-6.0675 55.7827 -36.3608	-7.9011 60.3701 -37.2081	-6.3404 52.5343 -37.0524	-10.2175 54.236 -41.3156	-18.2221 45.004 -44.4921	-26.3459 45.8396 -40.199	-4.77013 52.9203 -35.2525	-3.16457 56.3024 -30.5529	-1.91692 46.1812 -23.11	-8.414 43.9094 -16.9657	-4.34716 32.6783 -39.8375	-8.73823 17.1166 -38.766	-0.909894 4.04295 -44.4074	1.01659 32.515 -35.0702	-3.69983 18.6191 -28.1961	3.39748 8.54583 -38.7878	
-2.27207 33.8071 -36.9591	-1.10236 36.6041 -38.2263	-1.1262 40.2493 -38.2651	-1.60403 43.8434 -37.887	-2.717 47.2904 -37.4766	-6.61894 55.9632 -35.7456	-8.45152 60.5686 -36.4915	-6.92072 52.7199 -36.4493	-10.8888 54.4841 -40.602	-18.9835 45.2739 -43.6086	-27.0221 46.1025 -39.1565	-5.3152 53.0886 -34.6771	-3.58581 56.4132 -29.9804	-2.19288 46.2015 -22.6883	-8.52223 43.8423 -16.4035	-4.97573 32.8298 -39.3498	-8.86083 17.1133 -38.6483	-0.949561 4.12991 -44.3817	0.449702 32.6893 -34.6521	-4.53619 19.0564 -27.4492	1.80588 7.97606 -37.5006	
-2.89911 34.0636 -36.4675	-1.76975 36.8725 -37.7449	-1.80729 40.5176 -37.777	-2.27877 44.1118 -37.3915	-3.36266 47.5636 -36.9455	-7.1676 56.2537 -35.0897	-8.96942 60.8886 -35.7182	-7.50634 53.0173 -35.808	-11.5434 54.8537 -39.8617	-19.7226 45.6809 -42.7519	-27.6678 46.4831 -38.1307	-5.86614 53.3628 -34.0631	-3.9968 56.6125 -29.3675	-2.47391 46.2812 -22.2725	-8.63344 43.7998 -15.8671	-5.62833 33.0696 -38.822	-8.87263 17.1954 -38.5431	-0.983572 4.22858 -44.3442	-0.136239 32.9627 -34.2015	-5.29243 19.4855 -26.8277	0.150201 7.35445 -36.1681	
-3.5399 34.3915 -35.9413	-2.45685 37.2132 -37.2306	-2.5115 40.8582 -37.2544	-2.97989 44.4514 -36.8568	-4.02684 47.9095 -36.3725	-7.70935 56.624 -34.389	-9.45893 61.2929 -34.9035	-8.0938 53.3961 -35.122	-12.1826 55.3122 -39.086	-20.4507 46.2003 -41.9153	-28.299 46.9695 -37.1258	-6.41806 53.7136 -33.4058	-4.39734 56.8766 -28.7138	-2.75134 46.418 -21.8362	-8.75767 43.7767 -15.3498	-6.29721 33.3772 -38.254	-8.81995 17.3711 -38.439	-1.05882 4.3646 -44.3233	-0.731198 33.3116 -33.722	-5.96313 19.8761 -26.3254	-1.5657 6.7185 -34.7852	
-4.19244 34.7668 -35.3932	-3.15209 37.5999 -36.6927	-3.22493 41.2445 -36.7037	-3.69435 44.8354 -36.2867	-4.69906 48.3 -35.7609	-8.24236 57.0415 -33.6469	-9.92257 61.7469 -34.0482	-8.67793 53.8237 -34.3959	-12.8089 55.8294 -38.2709	-21.1766 46.8063 -41.0918	-28.927 47.5492 -36.1416	-6.96724 54.1092 -32.7088	-4.79555 57.1763 -28.0206	-3.02867 46.5748 -21.3963	-8.87831 43.7775 -14.8327	-6.9728 33.7321 -37.669	-8.76653 17.6398 -38.3149	-1.18507 4.5656 -44.2827	-1.34377 33.7079 -33.2151	-6.55805 20.2014 -25.9364	-3.28312 6.11324 -33.341	
-4.86621 35.1625 -34.8107	-3.85703 38.003 -36.1186	-3.94393 41.6474 -36.117	-4.41479 45.2359 -35.6811	-5.37403 48.7067 -35.1135	-8.76876 57.4748 -32.8695	-10.3624 62.2187 -33.1514	-9.25815 54.2692 -33.6373	-13.4235 56.4 -37.4072	-21.908 47.5024 -40.278	-29.5576 48.212 -35.1687	-7.5162 54.5186 -31.9767	-5.19835 57.482 -27.2918	-3.30205 46.7335 -20.9461	-9.00683 43.8101 -14.3103	-7.66128 34.1105 -37.0604	-8.79385 17.9816 -38.1421	-1.36474 4.8467 -44.168	-1.98996 34.1215 -32.6604	-7.11254 20.4357 -25.6567	-4.95117 5.57588 -31.8649	
-5.57871 35.5376 -34.2066	-4.58154 38.3805 -35.5182	-4.66982 42.0249 -35.5049	-5.13486 45.6119 -35.0509	-6.04249 49.0897 -34.4427	-9.27612 57.8851 -32.0713	-10.769 62.6675 -32.2253	-9.8234 54.6948 -32.8633	-14.008 56.9816 -36.5187	-22.6087 48.2127 -39.4388	-30.1926 48.9108 -34.231	-8.05686 54.902 -31.223	-5.59764 57.742 -26.5337	-3.57878 46.8396 -20.4959	-9.16712 43.8527 -13.7896	-8.37854 34.4778 -36.4466	-8.94501 18.3468 -37.8842	-1.62233 5.19375 -44	-2.69242 34.5046 -32.0659	-7.6557 20.5646 -25.4599	-6.51545 5.11903 -30.3753	
-6.3156 35.8722 -33.5916	-5.31237 38.7166 -34.8955	-5.38876 42.3611 -34.8698	-5.83786 45.9483 -34.4014	-6.69086 49.433 -33.7545	-9.75966 58.2531 -31.2592	-11.1392 63.0719 -31.278	-10.3659 55.0811 -32.0813	-14.5483 57.5397 -35.6261	-23.2914 48.9321 -38.6029	-30.8192 49.6186 -33.3128	-8.58232 55.2413 -30.4542	-5.99292 57.9484 -25.7564	-3.89472 46.9054 -20.0083	-9.36437 43.8534 -13.2337	-9.1102 34.8188 -35.8412	-9.26159 18.7006 -37.5076	-1.97813 5.59515 -43.7707	-3.43608 34.833 -31.4448	-8.20444 20.6031 -25.3319	-7.95977 4.77062 -28.979	
-7.06704 36.1455 -32.9711	-6.04365 38.9902 -34.2586	-6.09758 42.635 -34.2205	-6.52129 46.224 -33.7424	-7.315 49.7153 -33.0569	-10.2129 58.5576 -30.4387	-11.4741 63.4072 -30.3156	-10.8799 55.4076 -31.2975	-15.0379 58.0432 -34.7424	-23.948 49.6298 -37.7784	-31.4329 50.3045 -32.4261	-9.08693 55.5152 -29.6764	-6.38686 58.0784 -24.9602	-4.2603 46.9046 -19.4814	-9.62259 43.7948 -12.6476	-9.84575 35.1072 -35.2473	-9.77086 18.9977 -36.9999	-2.42998 6.03453 -43.4881	-4.20927 35.091 -30.8028	-8.8007 20.6061 -25.1725	-9.20225 4.57014 -27.7642	
-7.81287 36.344 -32.3451	-6.7628 39.1879 -33.6127	-6.78792 42.8329 -33.5622	-7.18047 46.4245 -33.0769	-7.91354 49.9211 -32.3523	-10.6412 58.7805 -29.6118	-11.7782 63.6544 -29.3349	-11.3686 55.6561 -30.5139	-15.4799 58.4622 -33.8793	-24.5726 50.2702 -36.979	-32.0151 50.9512 -31.5688	-9.57407 55.7068 -28.8917	-6.7828 58.1131 -24.1461	-4.66807 46.8155 -18.9228	-9.96491 43.6794 -12.05	-10.5696 35.3239 -34.656	-10.5097 19.2084 -36.3539	-2.95333 6.52303 -43.1369	-4.98467 35.2714 -30.1471	-9.44295 20.5868 -24.9434	-10.2317 4.46815 -26.8399	
-8.55249 36.4504 -31.6991	-7.47245 39.2902 -32.9506	-7.46384 42.9351 -32.8916	-7.82046 46.5299 -32.402	-8.49304 50.031 -31.6414	-11.0547 58.9046 -28.789	-12.0566 63.7965 -28.3529	-11.8406 55.8081 -29.7373	-15.8926 58.7642 -33.0457	-25.167 50.8028 -36.2071	-32.5823 51.535 -30.7662	-10.0523 55.8005 -28.1075	-7.18352 58.0421 -23.3275	-5.14377 46.6289 -18.3304	-10.4048 43.4918 -11.4306	-11.2872 35.4478 -34.0435	-11.4904 19.3161 -35.5673	-3.56627 7.04914 -42.6918	-5.75608 35.3601 -29.4694	-10.1167 20.5325 -24.5989	-11.0161 4.3914 -26.2373	
-9.28235 36.4566 -31.0467	-8.16574 39.2855 -32.2908	-8.11712 42.9301 -32.2285	-8.43256 46.5287 -31.739	-9.04768 50.0328 -30.9443	-11.4588 58.9127 -27.9825	-12.3195 63.8128 -27.3715	-12.2972 55.8457 -28.9803	-16.2778 58.9347 -32.2538	-25.7307 51.2138 -35.4824	-33.1225 52.0319 -30.0219	-10.5209 55.7805 -27.3388	-7.59534 57.8654 -22.5224	-5.68861 46.3523 -17.7052	-10.9413 43.2314 -10.7918	-11.9984 35.4716 -33.4201	-12.6637 19.3248 -34.6167	-4.29351 7.62308 -42.1691	-6.51997 35.3481 -28.7838	-10.7911 20.407 -24.1886	-11.589 4.27297 -25.9451	
-9.98701 36.3446 -30.3918	-8.84286 39.1601 -31.6413	-8.75484 42.8039 -31.5742	-9.02885 46.4055 -31.0823	-9.58894 49.9118 -30.2571	-11.8545 58.7978 -27.2001	-12.5773 63.6948 -26.4117	-12.743 55.7598 -28.2423	-16.6402 58.9618 -31.5075	-26.2633 51.4833 -34.8032	-33.6352 52.4192 -29.3347	-10.98 55.6407 -26.5895	-8.0141 57.5813 -21.7376	-6.29683 45.9872 -17.045	-11.572 42.9027 -10.1324	-12.6945 35.3677 -32.7783	-13.9658 19.2317 -33.5588	-5.08287 8.21797 -41.5476	-7.24699 35.2273 -28.1062	-11.4571 20.2045 -23.7261	-12.0575 4.1278 -26.008	
-10.7145 36.1007 -29.7257	-9.5323 38.8947 -30.9878	-9.39937 42.5372 -30.924	-9.62824 46.1421 -30.433	-10.129 49.6513 -29.5823	-12.2392 58.5475 -26.4449	-12.8312 63.43 -25.4777	-13.1805 55.5392 -27.5262	-16.9831 58.8688 -30.7752	-26.7647 51.6443 -34.1691	-34.1209 52.6923 -28.6997	-11.4321 55.3672 -25.8625	-8.43971 57.1809 -20.9779	-6.944 45.5267 -16.3587	-12.2813 42.5261 -9.45697	-13.4146 35.1336 -32.1245	-15.3025 19.0425 -32.4534	-5.89731 8.79733 -40.8562	-8.00268 34.9725 -27.4119	-12.1216 19.8522 -23.2881	-12.322 3.90313 -26.389	
-11.4217 35.752 -29.0592	-10.2061 38.5252 -30.3357	-10.0336 42.166 -30.2754	-10.2224 45.7731 -29.7836	-10.6659 49.2844 -28.91	-12.6212 58.1903 -25.7006	-13.0987 63.0488 -24.5644	-13.6142 55.2128 -26.8201	-17.3155 58.6672 -30.0559	-27.2218 51.6764 -33.5754	-34.5759 52.8477 -28.1284	-11.8841 54.9885 -25.1436	-8.87143 56.6892 -20.231	-7.6423 44.9856 -15.6586	-13.0601 42.1062 -8.7679	-14.1241 34.7975 -31.4605	-16.6674 18.7942 -31.3237	-6.79366 9.32561 -40.0921	-8.72939 34.6108 -26.7291	-12.7779 19.4066 -22.8511	-12.39 3.62743 -26.7105	
-12.0536 35.3573 -28.4218	-10.8368 38.1214 -29.7164	-10.6451 41.7612 -29.6505	-10.8064 45.3686 -29.1505	-11.2008 48.8776 -28.2451	-13.0171 57.7784 -24.9412	-13.396 62.6085 -23.656	-14.0559 54.8341 -26.106	-17.6635 58.3975 -29.3293	-27.6443 51.6131 -33.0372	-35.0075 52.8885 -27.6259	-12.3446 54.5568 -24.4181	-9.30791 56.1444 -19.4825	-8.38097 44.4011 -14.9408	-13.898 41.674 -8.06685	-14.7624 34.3932 -30.812	-18.0438 18.5378 -30.1556	-7.83503 9.73359 -39.2274	-9.35808 34.2252 -26.0909	-13.4278 18.9877 -22.3694	-12.439 3.41546 -26.9032	
-12.6361 34.957 -27.8289	-11.4453 37.7208 -29.1481	-11.2568 41.3606 -29.0733	-11.4061 44.9655 -28.5521	-11.7571 48.4661 -27.5973	-13.4441 57.3408 -24.1577	-13.736 62.1467 -22.7637	-14.5251 54.4332 -25.3751	-18.0467 58.0965 -28.5815	-28.0372 51.4757 -32.55	-35.4211 52.825 -27.185	-12.827 54.1005 -23.6839	-9.75933 55.5746 -18.7322	-9.15665 43.8039 -14.2066	-14.773 41.249 -7.34699	-15.3577 33.9641 -30.1927	-19.4295 18.33 -28.9324	-9.03572 10.0255 -38.2616	-9.91623 33.8535 -25.5127	-14.0787 18.6729 -21.6634	-12.522 3.38207 -26.9355	
-13.1966 34.611 -27.2686	-12.0526 37.3783 -28.6215	-11.8824 41.019 -28.5464	-12.0314 44.6202 -28.0005	-12.3476 48.1047 -26.9772	-13.924 56.9239 -23.3474	-14.139 61.7114 -21.8785	-15.0412 54.0552 -24.623	-18.4889 57.8146 -27.7984	-28.4096 51.2933 -32.0931	-35.8318 52.6691 -26.7881	-13.3433 53.6675 -22.9435	-10.2488 55.0322 -17.9771	-9.9472 43.2445 -13.4656	-15.6557 40.8738 -6.61587	-15.9453 33.5794 -29.5839	-20.755 18.2276 -27.6389	-10.3696 10.1864 -37.2051	-10.4306 33.546 -24.9893	-14.6056 18.4404 -20.8679	-12.5856 3.47748 -26.8728	
-13.7709 34.3385 -26.7041	-12.6656 37.103 -28.0945	-12.4982 40.744 -28.0309	-12.6331 44.3442 -27.4748	-12.9264 47.8093 -26.3811	-14.4435 56.5503 -22.543	-14.6048 61.3197 -21.0097	-15.5806 53.7164 -23.8775	-18.9815 57.5635 -26.9978	-28.7822 51.0984 -31.6391	-36.2624 52.4456 -26.4088	-13.8755 53.283 -22.2165	-10.793 54.5652 -17.2208	-10.738 42.7671 -12.7269	-16.5269 40.5644 -5.88866	-16.5598 33.2823 -28.9595	-22.0097 18.2535 -26.3083	-11.7903 10.2158 -36.0545	-10.9563 33.298 -24.4735	-14.9272 18.1963 -20.1416	-12.6114 3.56537 -26.82	
-14.3636 34.1384 -26.1086	-13.2737 36.893 -27.5304	-13.0964 40.5337 -27.4757	-13.215 44.1331 -26.9106	-13.4966 47.5809 -25.7606	-14.9929 56.2519 -21.7591	-15.1285 61.0036 -20.1692	-16.137 53.444 -23.1418	-19.5033 57.3487 -26.2279	-29.1762 50.916 -31.1726	-36.7302 52.1894 -26.0305	-14.4275 52.9786 -21.4939	-11.3844 54.1995 -16.4589	-11.5131 42.3917 -11.9921	-17.3809 40.3241 -5.17892	-17.1876 33.0754 -28.3167	-23.2267 18.4117 -24.9852	-13.2942 10.1255 -34.8196	-11.5183 33.1046 -23.9142	-15.1306 17.9221 -19.551	-12.6198 3.59612 -26.796	
-14.9306 34.0091 -25.4791	-13.8399 36.754 -26.919	-13.656 40.3943 -26.8617	-13.7726 43.9911 -26.2796	-14.057 47.4267 -25.0946	-15.5673 56.0524 -21.0013	-15.6917 60.7892 -19.3667	-16.7065 53.2601 -22.419	-20.0366 57.1871 -25.516	-29.5996 50.7623 -30.6797	-37.2307 51.9354 -25.6285	-15.0024 52.7764 -20.7709	-12.0162 53.9561 -15.6922	-12.2644 42.1406 -11.2509	-18.2058 40.1682 -4.47327	-17.7705 32.9458 -27.6666	-24.3696 18.6914 -23.6842	-14.8438 9.91348 -33.4941	-12.0763 32.9756 -23.2963	-15.2989 17.6618 -19.0895	-12.6226 3.60355 -26.7856	
-15.4689 33.9532 -24.8331	-14.3788 36.6959 -26.2777	-14.1994 40.3362 -26.2052	-14.3279 43.9281 -25.5965	-14.6243 47.3566 -24.3939	-16.17 55.9607 -20.2685	-16.2993 60.6888 -18.6093	-17.2969 53.1755 -21.7099	-20.5915 57.0979 -24.8505	-30.0552 50.6537 -30.1705	-37.7565 51.7063 -25.2	-15.6062 52.6836 -20.0504	-12.683 53.8451 -14.931	-12.9991 42.0237 -10.5097	-19.0179 40.1013 -3.78634	-18.3104 32.8871 -27.0171	-25.3947 19.0542 -22.4283	-16.3804 9.60629 -32.0983	-12.6132 32.9225 -22.6508	-15.4709 17.4518 -18.7669	-12.6103 3.60575 -26.7752	
-15.9954 33.9785 -24.1714	-14.9179 36.7298 -25.6091	-14.7524 40.3702 -25.5171	-14.8972 43.9572 -24.8834	-15.2103 47.3816 -23.6732	-16.8054 55.9751 -19.5446	-16.9549 60.7028 -17.886	-17.9154 53.1909 -21.0009	-21.1878 57.095 -24.1872	-30.5449 50.6062 -29.6401	-38.3103 51.5327 -24.7447	-16.2381 52.6985 -19.328	-13.3727 53.8768 -14.1798	-13.7146 42.0568 -9.75679	-19.8124 40.127 -3.10707	-18.8337 32.9063 -26.3566	-26.2949 19.4679 -21.2249	-17.8831 9.21946 -30.6185	-13.134 32.9539 -21.9937	-15.6576 17.3187 -18.5635	-12.623 3.62754 -26.7715	
-16.5319 34.0873 -23.4921	-15.4687 36.8538 -24.9111	-15.3174 40.4943 -24.7981	-15.4758 44.0774 -24.1455	-15.8123 47.4999 -22.9362	-17.4792 56.0885 -18.826	-17.6695 60.8221 -17.1883	-18.5651 53.297 -20.2864	-21.8344 57.168 -23.5161	-31.0677 50.603 -29.0874	-38.8878 51.4158 -24.2593	-16.8956 52.8152 -18.6027	-14.0828 54.0405 -13.4365	-14.4095 42.2293 -8.98882	-20.5723 40.2618 -2.41046	-19.3694 33.0194 -25.6803	-27.0794 19.9063 -20.0946	-19.3613 8.76527 -29.0577	-13.6623 33.0587 -21.3271	-15.8371 17.2593 -18.4563	-12.6457 3.66422 -26.764	
-17.0931 34.2819 -22.7781	-16.0324 37.0631 -24.1699	-15.887 40.7032 -24.0374	-16.052 44.2839 -23.3735	-16.4202 47.7071 -22.1756	-18.1893 56.2974 -18.1117	-18.4414 61.0438 -16.5201	-19.2412 53.4897 -19.5662	-22.5245 57.3118 -22.8395	-31.6127 50.6313 -28.5112	-39.4795 51.3551 -23.7452	-17.5768 53.0307 -17.8711	-14.8204 54.3259 -12.6916	-15.0854 42.5292 -8.20149	-21.3049 40.5057 -1.69382	-19.9315 33.2343 -24.9749	-27.767 20.3409 -19.062	-20.8145 8.27103 -27.4291	-14.2213 33.2332 -20.6256	-15.9767 17.2729 -18.4388	-12.68 3.70701 -26.7531	
